Constru Pathway .y. group1 group2 n1 n2 statistic p p.adj p.adj.signif
Tertile 1 Myeloid dendritic cell activated Value 1 3 47 50 146 1.13e-13 4.407e-12 ****
Tertile 1 B cell Value 1 3 47 50 858 0.0198 0.0472775510204082 *
Tertile 1 T cell CD4+ memory Value 1 3 47 50 719 0.000603 0.001809 **
Tertile 1 T cell CD4+ naive Value 1 3 47 50 1315.5 0.295 0.401337209302326 ns
Tertile 1 T cell CD4+ (non-regulatory) Value 1 3 47 50 1185 0.943 0.951129310344828 ns
Tertile 1 T cell CD4+ central memory Value 1 3 47 50 1460.5 0.0347 0.0766018867924528 ns
Tertile 1 T cell CD4+ effector memory Value 1 3 47 50 380 6.72e-09 4.79011764705882e-08 ****
Tertile 1 T cell CD8+ naive Value 1 3 47 50 1140 0.803 0.882916666666667 ns
Tertile 1 T cell CD8+ Value 1 3 47 50 845 0.015 0.0365625 *
Tertile 1 T cell CD8+ central memory Value 1 3 47 50 257 2.8e-11 5.46e-10 ****
Tertile 1 T cell CD8+ effector memory Value 1 3 47 50 619.5 2.58e-05 0.00010062 ***
Tertile 1 Class-switched memory B cell Value 1 3 47 50 1034 0.299 0.402103448275862 ns
Tertile 1 Common lymphoid progenitor Value 1 3 47 50 1014 0.247 0.356707317073171 ns
Tertile 1 Common myeloid progenitor Value 1 3 47 50 1336 0.225 0.343594936708861 ns
Tertile 1 Myeloid dendritic cell Value 1 3 47 50 463.5 2.79e-07 1.41926086956522e-06 ****
Tertile 1 Endothelial cell Value 1 3 47 50 1200 0.859 0.906486486486486 ns
Tertile 1 Eosinophil Value 1 3 47 50 1305 0.336 0.4368 ns
Tertile 1 Cancer associated fibroblast Value 1 3 47 50 1200 0.86 0.906486486486486 ns
Tertile 1 Granulocyte-monocyte progenitor Value 1 3 47 50 977 0.119 0.207805970149254 ns
Tertile 1 Hematopoietic stem cell Value 1 3 47 50 1149 0.854 0.906486486486486 ns
Tertile 1 Macrophage Value 1 3 47 50 228 8.35e-12 2.442375e-10 ****
Tertile 1 Macrophage M1 Value 1 3 47 50 267 5.72e-11 9.228375e-10 ****
Tertile 1 Macrophage M2 Value 1 3 47 50 511.5 1.68e-06 7.56e-06 ****
Tertile 1 Mast cell Value 1 3 47 50 1098 0.581 0.686636363636364 ns
Tertile 1 B cell memory Value 1 3 47 50 1017 0.232 0.343594936708861 ns
Tertile 1 Monocyte Value 1 3 47 50 537 2.67e-06 1.157e-05 ****
Tertile 1 B cell naive Value 1 3 47 50 1018 0.23 0.343594936708861 ns
Tertile 1 Neutrophil Value 1 3 47 50 1216 0.751 0.840171428571429 ns
Tertile 1 NK cell Value 1 3 47 50 1133.5 0.754 0.840171428571429 ns
Tertile 1 T cell NK Value 1 3 47 50 1022.5 0.272 0.3744 ns
Tertile 1 Plasmacytoid dendritic cell Value 1 3 47 50 379 6.96e-09 4.79011764705882e-08 ****
Tertile 1 B cell plasma Value 1 3 47 50 1192 0.905 0.930868421052632 ns
Tertile 1 T cell gamma delta Value 1 3 47 50 719.5 0.000856 0.0025038 **
Tertile 1 T cell CD4+ Th1 Value 1 3 47 50 1570 0.00395 0.0105034090909091 *
Tertile 1 T cell CD4+ Th2 Value 1 3 47 50 1043 0.343 0.441 ns
Tertile 1 T cell regulatory (Tregs) Value 1 3 47 50 1183 0.956 0.956 ns
Tertile 1 immune score Value 1 3 47 50 269 6.31e-11 9.228375e-10 ****
Tertile 1 stroma score Value 1 3 47 50 1032 0.304 0.404181818181818 ns
